fold,split,video_id,aug_idx,true_label,pred_label,prob_fake
3,avdeepfake,h7u6NScSWtY_00002,10,0,1,0.6306715607643127
3,avdeepfake,gv1ApCmctVQ_00001,0,0,1,0.5907408595085144
3,avdeepfake,gtDS5rzd6R8_00008,0,0,1,0.6494144797325134
3,avdeepfake,gwWrkgV47F0_00003,0,0,1,0.7117854952812195
3,avdeepfake,gdg4mUSwuhI_00009,1,0,1,0.5954893231391907
3,avdeepfake,goiyLgCzgSI_00012,8,0,1,0.5365520119667053
3,avdeepfake,gqpErbFnbiY_00024,2,0,1,0.5612694025039673
3,avdeepfake,gqpErbFnbiY_00014,2,0,1,0.582450270652771
3,avdeepfake,gqpErbFnbiY_00016,1,0,1,0.5493595600128174
3,avdeepfake,h0dSQDgl3gI_00009,1,0,1,0.5704991221427917
3,avdeepfake,ggPh4X7UKwY_00025,2,0,1,0.6862946152687073
3,avdeepfake,gqpErbFnbiY_00001,2,0,1,0.5566092133522034
3,avdeepfake,gqpErbFnbiY_00014,2,0,1,0.582450270652771
3,avdeepfake,gqpErbFnbiY_00019,14,0,1,0.5466455221176147
3,avdeepfake,h0dSQDgl3gI_00011,11,0,1,0.5719169974327087
3,avdeepfake,h7u6NScSWtY_00015,9,0,1,0.6095160841941833
3,avdeepfake,gdg4mUSwuhI_00009,0,0,1,0.5905545949935913
3,avdeepfake,gqpErbFnbiY_00007,10,0,1,0.605958104133606
3,avdeepfake,gqpErbFnbiY_00024,4,0,1,0.5490396022796631
3,avdeepfake,golS4kh8ETY_00003,2,0,1,0.51734459400177
3,avdeepfake,gjCwsdCssdk_00010,1,0,1,0.6163767576217651
3,avdeepfake,gdg4mUSwuhI_00010,2,0,1,0.653440535068512
3,avdeepfake,h7u6NScSWtY_00018,4,0,1,0.6072436571121216
3,avdeepfake,gtDS5rzd6R8_00008,0,0,1,0.6494144797325134
3,avdeepfake,golS4kh8ETY_00002,6,1,0,0.44433295726776123
3,avdeepfake,h7u6NScSWtY_00015,8,0,1,0.677722156047821
3,avdeepfake,gjCwsdCssdk_00017,3,0,1,0.648112952709198
3,avdeepfake,hBOVuIIQUFc_00009,1,0,1,0.6389146447181702
3,avdeepfake,hJnEQCMA5Sg_00004,11,0,1,0.5280188918113708
3,avdeepfake,gzcwS02ZB1o_00009,0,0,1,0.5408660769462585
3,avdeepfake,gqpErbFnbiY_00015,3,0,1,0.5645921230316162
3,avdeepfake,gv1ApCmctVQ_00003,0,0,1,0.5462861657142639
3,avdeepfake,gzcwS02ZB1o_00028,0,0,1,0.5447272062301636
3,avdeepfake,golS4kh8ETY_00005,2,0,1,0.5481142401695251
3,avdeepfake,gtDS5rzd6R8_00003,1,0,1,0.626043438911438
3,avdeepfake,golS4kh8ETY_00002,8,1,0,0.4466879367828369
3,avdeepfake,hBOVuIIQUFc_00001,1,0,1,0.6362236142158508
3,avdeepfake,h7u6NScSWtY_00011,0,0,1,0.7039837837219238
3,avdeepfake,gzcwS02ZB1o_00002,0,0,1,0.5820213556289673
3,avdeepfake,gqpErbFnbiY_00014,1,0,1,0.5894555449485779
3,avdeepfake,gqpErbFnbiY_00006,3,0,1,0.5037618279457092
3,avdeepfake,gv1ApCmctVQ_00005,7,0,1,0.5354365110397339
3,avdeepfake,ggPh4X7UKwY_00004,3,0,1,0.5191670060157776
3,avdeepfake,gtDS5rzd6R8_00011,10,0,1,0.7120020985603333
3,avdeepfake,h27g5iT0tck_00031,6,0,1,0.515127420425415
3,avdeepfake,hFkI69zJzLI_00001,10,0,1,0.73069828748703
3,avdeepfake,gtDS5rzd6R8_00007,0,0,1,0.6416763663291931
3,avdeepfake,hFkI69zJzLI_00001,10,0,1,0.73069828748703
3,avdeepfake,gv1ApCmctVQ_00005,11,0,1,0.532396137714386
3,avdeepfake,gjCwsdCssdk_00001,2,0,1,0.5758049488067627
3,avdeepfake,gjCwsdCssdk_00017,3,0,1,0.648112952709198
3,avdeepfake,ggPh4X7UKwY_00004,3,0,1,0.5191670060157776
3,avdeepfake,gqpErbFnbiY_00003,9,0,1,0.509688138961792
3,avdeepfake,gqpErbFnbiY_00007,10,0,1,0.605958104133606
3,avdeepfake,gtDS5rzd6R8_00008,0,0,1,0.6494144797325134
3,avdeepfake,hJnEQCMA5Sg_00011,10,0,1,0.578506350517273
3,avdeepfake,goiyLgCzgSI_00015,0,0,1,0.5576810240745544
3,avdeepfake,gqpErbFnbiY_00006,1,0,1,0.5313122868537903
3,avdeepfake,gqpErbFnbiY_00028,9,0,1,0.5072723627090454
3,avdeepfake,golS4kh8ETY_00002,7,1,0,0.44762882590293884
3,avdeepfake,hFkI69zJzLI_00001,5,0,1,0.7297124266624451
3,avdeepfake,h7u6NScSWtY_00002,6,0,1,0.5993079543113708
3,avdeepfake,h0dSQDgl3gI_00014,9,0,1,0.7960084080696106
3,avdeepfake,golS4kh8ETY_00005,9,0,1,0.5430826544761658
3,avdeepfake,gzcwS02ZB1o_00011,0,0,1,0.5280237793922424
3,avdeepfake,gjCwsdCssdk_00004,3,0,1,0.6182352900505066
3,avdeepfake,h0dSQDgl3gI_00013,1,0,1,0.6034570336341858
3,avdeepfake,golS4kh8ETY_00005,10,0,1,0.5476775169372559
3,avdeepfake,ggPh4X7UKwY_00013,4,1,0,0.4621218144893646
3,avdeepfake,h27g5iT0tck_00031,2,1,0,0.4934946596622467
